	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
ANKRD91	4.06626617120875e-79	0.33216319281442	0.264	0.062	7.61814967175959e-75	Erythrocytes 3	ANKRD9
NFE22	2.38754101724114e-78	0.404613162847616	0.344	0.099	4.47305809580128e-74	Erythrocytes 3	NFE2
TSPO22	2.96729340962259e-76	0.363723889873053	0.298	0.078	5.55922420292793e-72	Erythrocytes 3	TSPO2
OAT1	2.59701569963544e-75	0.499125421192462	0.456	0.167	4.86550891326701e-71	Erythrocytes 3	OAT
TESC2	5.25400495347236e-75	0.371943882644213	0.345	0.102	9.84337828033046e-71	Erythrocytes 3	TESC
FAM46C1	2.04228569883753e-74	0.324876761717494	0.351	0.104	3.82622225677211e-70	Erythrocytes 3	FAM46C
ISCA12	7.61153335371739e-73	0.484497563400486	0.513	0.207	1.42602077381895e-68	Erythrocytes 3	ISCA1
MAP2K32	9.60968688080171e-73	0.529147706506301	0.549	0.233	1.8003748371182e-68	Erythrocytes 3	MAP2K3
MINPP11	5.50338912724651e-71	0.443496685261312	0.322	0.094	1.03105995298963e-66	Erythrocytes 3	MINPP1
PRDX21	2.01214480142754e-70	1.10346888345488	0.747	0.442	3.7697532854745e-66	Erythrocytes 3	PRDX2
CCNDBP12	3.39467279404998e-68	0.500073264410185	0.669	0.334	6.35991947965264e-64	Erythrocytes 3	CCNDBP1
CISD22	8.28439371620326e-68	0.455687343669977	0.595	0.271	1.55208116273068e-63	Erythrocytes 3	CISD2
GLRX52	9.02704339941399e-66	0.572083237694846	0.656	0.342	1.69121658088021e-61	Erythrocytes 3	GLRX5
CPOX1	1.63833918474321e-64	0.499851715408443	0.327	0.104	3.06942846261641e-60	Erythrocytes 3	CPOX
GABARAPL21	2.73389916235682e-63	0.582501483756216	0.811	0.538	5.12196008067551e-59	Erythrocytes 3	GABARAPL2
RIOK31	2.99892928021274e-63	0.433994716839517	0.465	0.187	5.61849400647856e-59	Erythrocytes 3	RIOK3
HK11	4.79753752695709e-63	0.435389281404038	0.38	0.138	8.9881865567541e-59	Erythrocytes 3	HK1
PCGF51	7.11834103619478e-63	0.443807261206997	0.445	0.178	1.33362119313109e-58	Erythrocytes 3	PCGF5
NUDT42	8.52982885518029e-63	0.523642274348382	0.571	0.264	1.59806343601803e-58	Erythrocytes 3	NUDT4
MXI12	1.15050387639219e-57	0.297802272176046	0.315	0.102	2.15546901242077e-53	Erythrocytes 3	MXI1
RSAD21	1.98046475690516e-57	0.398111575383735	0.291	0.091	3.71040072206182e-53	Erythrocytes 3	RSAD2
RNF101	7.57800153521114e-56	0.406390353956218	0.525	0.243	1.41973858762181e-51	Erythrocytes 3	RNF10
MARCH81	1.85895729618127e-53	0.25389584159845	0.253	0.075	3.4827564943956e-49	Erythrocytes 3	MARCH8
NFIX2	4.57542280968352e-50	0.27212785177327	0.256	0.08	8.57205463394207e-46	Erythrocytes 3	NFIX
EMC32	8.16528383172291e-50	0.365176714172799	0.469	0.212	1.52976592587329e-45	Erythrocytes 3	EMC3
HAGH2	8.75820412324846e-48	0.41249547993598	0.464	0.217	1.6408495424906e-43	Erythrocytes 3	HAGH
MOSPD12	1.06296744351472e-47	0.27341903412262	0.284	0.096	1.99146950542482e-43	Erythrocytes 3	MOSPD1
CMAS1	7.43791229047473e-46	0.389531363178896	0.389	0.167	1.39349286762044e-41	Erythrocytes 3	CMAS
XPO71	2.08344966731097e-45	0.332830934042523	0.28	0.099	3.90334295170711e-41	Erythrocytes 3	XPO7
CD362	2.34536361709456e-45	0.399483169469196	0.315	0.115	4.39403873662665e-41	Erythrocytes 3	CD36
EIF2AK12	4.87216517912838e-43	0.383065178290812	0.504	0.259	9.12800146309702e-39	Erythrocytes 3	EIF2AK1
UROD1	2.32569777876465e-39	0.609382909355829	0.473	0.255	4.35719478851556e-35	Erythrocytes 3	UROD
MPP12	9.88019168610261e-38	0.361158522316091	0.598	0.343	1.85105391239132e-33	Erythrocytes 3	MPP1
R3HDM4	1.24955076607313e-32	0.297562303063193	0.353	0.167	2.34103336023801e-28	Erythrocytes 3	R3HDM4
SIAH21	4.46754236474786e-31	0.387367089834075	0.491	0.283	8.36994062035511e-27	Erythrocytes 3	SIAH2
C7orf732	7.20927790382969e-31	0.375806051472942	0.673	0.454	1.35065821528249e-26	Erythrocytes 3	C7orf73
SNX33	1.53311512920479e-30	0.339728136523607	0.811	0.597	2.87229119456517e-26	Erythrocytes 3	SNX3
CAT2	3.38906477171205e-30	0.494160540030274	0.529	0.336	6.34941284980253e-26	Erythrocytes 3	CAT
UBE2B1	7.05062641168384e-30	0.343270066741845	0.529	0.325	1.32093485822897e-25	Erythrocytes 3	UBE2B
SEC621	2.18044555898843e-29	0.468419168585161	0.762	0.608	4.08506475476482e-25	Erythrocytes 3	SEC62
GUK12	2.68180615906659e-29	0.370201169429576	0.816	0.636	5.02436383901125e-25	Erythrocytes 3	GUK1
SLC1A51	9.46316991151294e-29	0.266511986259983	0.34	0.163	1.77292488292195e-24	Erythrocytes 3	SLC1A5
UBAC11	9.634203690119e-28	0.349338681352932	0.289	0.133	1.80496806134379e-23	Erythrocytes 3	UBAC1
USP151	1.76865271631089e-25	0.252197944169152	0.447	0.252	3.31357086400846e-21	Erythrocytes 3	USP15
RBM381	8.22797869802645e-25	0.301009319753366	0.42	0.238	1.54151180907526e-20	Erythrocytes 3	RBM38
TFDP11	3.4787469933153e-24	0.404744860468039	0.371	0.204	6.51743249197622e-20	Erythrocytes 3	TFDP1
FIS12	6.24636046454449e-24	0.289774614185603	0.558	0.36	1.17025563303241e-19	Erythrocytes 3	FIS1
MGST31	4.48653955371415e-23	0.528414225333119	0.365	0.21	8.40553185388347e-19	Erythrocytes 3	MGST3
GCLM1	1.02640833660666e-22	0.281469419666688	0.258	0.123	1.92297601863258e-18	Erythrocytes 3	GCLM
PIM12	8.69425958772584e-21	0.460146970395287	0.522	0.36	1.62886953376044e-16	Erythrocytes 3	PIM1
RBX11	4.6170737291499e-15	0.25895176015324	0.716	0.559	8.65008763156233e-11	Erythrocytes 3	RBX1
RAD23A1	1.21037630604264e-10	0.253035868584062	0.555	0.446	2.26764000937089e-06	Erythrocytes 3	RAD23A
CCL5	0	3.07685645421636	0.759	0.045	0	Cytotoxic NK/T cells	CCL5
NKG71	0	2.57452558041112	0.648	0.089	0	Cytotoxic NK/T cells	NKG7
IL321	0	2.41899243927425	0.886	0.162	0	Cytotoxic NK/T cells	IL32
KLRB1	0	2.02003823633536	0.449	0.025	0	Cytotoxic NK/T cells	KLRB1
GZMA	0	1.80265509465177	0.559	0.041	0	Cytotoxic NK/T cells	GZMA
TRDC	0	1.39025800856569	0.405	0.014	0	Cytotoxic NK/T cells	TRDC
DUSP2	0	1.3379267685145	0.618	0.077	0	Cytotoxic NK/T cells	DUSP2
CD71	0	1.33784206086851	0.684	0.107	0	Cytotoxic NK/T cells	CD7
CTSW	0	1.33012763198013	0.578	0.042	0	Cytotoxic NK/T cells	CTSW
CST7	0	1.30966611291106	0.584	0.017	0	Cytotoxic NK/T cells	CST7
KLRD1	0	1.15953731611351	0.432	0.008	0	Cytotoxic NK/T cells	KLRD1
CD3E1	0	1.13404486858791	0.732	0.127	0	Cytotoxic NK/T cells	CD3E
SRGN1	0	1.11755928047408	0.816	0.163	0	Cytotoxic NK/T cells	SRGN
PRF1	0	1.08311851246838	0.378	0.01	0	Cytotoxic NK/T cells	PRF1
TRGC1	0	0.793189522364652	0.376	0.011	0	Cytotoxic NK/T cells	TRGC1
GZMH	0	0.763051238818638	0.268	0.006	0	Cytotoxic NK/T cells	GZMH
HOPX	0	0.752572728936119	0.338	0.016	0	Cytotoxic NK/T cells	HOPX
GZMM1	0	0.738462544572488	0.521	0.057	0	Cytotoxic NK/T cells	GZMM
IL2RB	0	0.55504354543543	0.276	0.008	0	Cytotoxic NK/T cells	IL2RB
KLRG1	0	0.548820324931678	0.321	0.018	0	Cytotoxic NK/T cells	KLRG1
MATK	0	0.506238172477673	0.34	0.015	0	Cytotoxic NK/T cells	MATK
SAMD3	0	0.495241764326021	0.329	0.013	0	Cytotoxic NK/T cells	SAMD3
IFITM11	2.37622898966926e-293	1.63275430866036	0.854	0.214	4.45186501214535e-289	Cytotoxic NK/T cells	IFITM1
GNLY	2.57522732803523e-293	2.90943753232307	0.401	0.044	4.82468839907401e-289	Cytotoxic NK/T cells	GNLY
TRGC2	1.6821931228618e-291	1.24667859654911	0.466	0.058	3.15158881568159e-287	Cytotoxic NK/T cells	TRGC2
GZMK	6.46632812757305e-290	1.28379981407077	0.401	0.043	1.21146657470081e-285	Cytotoxic NK/T cells	GZMK
CD21	2.03490678937558e-286	0.77834887030065	0.494	0.064	3.81239786989516e-282	Cytotoxic NK/T cells	CD2
SH2D1A	2.26629483654496e-284	0.450770761513163	0.287	0.021	4.24590337626698e-280	Cytotoxic NK/T cells	SH2D1A
ITGB22	9.7577881214802e-271	1.05539110585996	0.694	0.136	1.82812160455932e-266	Cytotoxic NK/T cells	ITGB2
CD3D1	3.09135082672849e-261	1.31787764975842	0.709	0.154	5.79164577387582e-257	Cytotoxic NK/T cells	CD3D
RUNX3	1.00276689607503e-255	0.425490294043949	0.297	0.025	1.87868377979657e-251	Cytotoxic NK/T cells	RUNX3
TRBC11	4.0854557022797e-248	1.23850312793401	0.646	0.126	7.65410125822103e-244	Cytotoxic NK/T cells	TRBC1
DOK2	1.22854846351237e-246	0.538543961712297	0.359	0.039	2.30168554639042e-242	Cytotoxic NK/T cells	DOK2
B2M3	6.67067852017585e-245	1.27342894864008	1	0.999	1.24975162075495e-240	Cytotoxic NK/T cells	B2M
NR4A21	6.38744586791553e-243	0.743183091642628	0.489	0.073	1.19668798335397e-238	Cytotoxic NK/T cells	NR4A2
BIN21	7.72918227805524e-243	0.665720529758944	0.517	0.082	1.44806229979365e-238	Cytotoxic NK/T cells	BIN2
AC092580.4	1.19416578469867e-233	0.60890160308896	0.31	0.031	2.23726959763295e-229	Cytotoxic NK/T cells	AC092580.4
TRAC1	4.43455054042902e-218	1.49255510576044	0.681	0.167	8.30813043749377e-214	Cytotoxic NK/T cells	TRAC
S100A101	2.01948963091489e-210	0.885247852667971	0.639	0.137	3.78351382351906e-206	Cytotoxic NK/T cells	S100A10
ANXA12	1.54782746752629e-199	0.996135854225423	0.565	0.114	2.89985476041051e-195	Cytotoxic NK/T cells	ANXA1
SKAP1	4.99098594667699e-197	0.393729138297572	0.306	0.035	9.35061217109934e-193	Cytotoxic NK/T cells	SKAP1
ARL4C1	1.44041859800633e-196	0.695648712544016	0.441	0.072	2.69862424336486e-192	Cytotoxic NK/T cells	ARL4C
CD8A	4.15815590187673e-196	0.520444605256806	0.276	0.029	7.79030508216605e-192	Cytotoxic NK/T cells	CD8A
CD2471	2.70757159385045e-187	0.681515194253296	0.432	0.073	5.07263538107881e-183	Cytotoxic NK/T cells	CD247
CD3G1	2.90035395430515e-187	0.724977329419988	0.43	0.071	5.43381313339071e-183	Cytotoxic NK/T cells	CD3G
HCST2	1.21619753328985e-183	1.29809400274974	0.804	0.303	2.27854607861854e-179	Cytotoxic NK/T cells	HCST
CCL4	3.70518190029944e-183	1.20003477451803	0.3	0.037	6.94165829021101e-179	Cytotoxic NK/T cells	CCL4
LAT1	6.97178417820859e-182	0.589930781120166	0.456	0.081	1.30616376578738e-177	Cytotoxic NK/T cells	LAT
LCK1	3.5654605812599e-174	0.960424779984313	0.681	0.196	6.67989039899043e-170	Cytotoxic NK/T cells	LCK
TRBC21	8.12340813423865e-171	1.10249667267348	0.641	0.17	1.52192051394961e-166	Cytotoxic NK/T cells	TRBC2
LITAF1	1.94274614686248e-170	0.840517272396601	0.62	0.162	3.63973490614686e-166	Cytotoxic NK/T cells	LITAF
IL10RA	3.58770930903428e-166	0.421520447051094	0.287	0.036	6.72157339047572e-162	Cytotoxic NK/T cells	IL10RA
HLA-A2	1.22518615094095e-163	1.26886252128431	0.992	0.838	2.29538625378786e-159	Cytotoxic NK/T cells	HLA-A
PTPRC3	1.60642095764453e-160	1.03714732152222	0.717	0.233	3.00962966414702e-156	Cytotoxic NK/T cells	PTPRC
CD96	5.41619125612855e-158	0.406535121309492	0.312	0.044	1.01472343183568e-153	Cytotoxic NK/T cells	CD96
TC2N	2.58612340206426e-155	0.396992668550227	0.272	0.035	4.8451021937674e-151	Cytotoxic NK/T cells	TC2N
RORA	9.9641644566803e-149	0.418309491266011	0.257	0.032	1.86678621095905e-144	Cytotoxic NK/T cells	RORA
LYAR	5.09581091495219e-144	0.713484718621557	0.424	0.09	9.54700174916293e-140	Cytotoxic NK/T cells	LYAR
FYN	1.22202813329376e-142	0.488737673107168	0.376	0.069	2.28946970772587e-138	Cytotoxic NK/T cells	FYN
PRKCH	5.73296464699047e-139	0.528768789073762	0.416	0.086	1.07407092661366e-134	Cytotoxic NK/T cells	PRKCH
RARRES31	5.99970933565418e-139	0.746333611903949	0.553	0.152	1.12404554403481e-134	Cytotoxic NK/T cells	RARRES3
LSP13	8.98074247880744e-137	0.745197300580598	0.635	0.19	1.68254210340457e-132	Cytotoxic NK/T cells	LSP1
STK17A1	1.42871499289467e-132	0.826596617960344	0.593	0.182	2.67669753918816e-128	Cytotoxic NK/T cells	STK17A
IL2RG1	6.2621295034604e-131	0.83852840453134	0.743	0.28	1.17320996247331e-126	Cytotoxic NK/T cells	IL2RG
S100A42	1.41847413269521e-130	1.07986483992546	0.814	0.359	2.65751128760448e-126	Cytotoxic NK/T cells	S100A4
MYO1F1	1.55541152625895e-129	0.571270456651742	0.435	0.099	2.91406349444614e-125	Cytotoxic NK/T cells	MYO1F
TNFAIP31	3.67346350003715e-129	0.754885870785356	0.475	0.12	6.88223386731961e-125	Cytotoxic NK/T cells	TNFAIP3
HLA-B4	1.31745844216528e-128	1.15674961134747	0.998	0.912	2.46825839139665e-124	Cytotoxic NK/T cells	HLA-B
CTSC1	1.34348110593234e-128	0.483803232803393	0.348	0.066	2.51701185196425e-124	Cytotoxic NK/T cells	CTSC
MYL12A2	7.77001792199584e-127	1.00848384212224	0.935	0.626	1.45571285768592e-122	Cytotoxic NK/T cells	MYL12A
SPOCK21	6.85947203313621e-125	0.406661215647547	0.314	0.055	1.28512208540807e-120	Cytotoxic NK/T cells	SPOCK2
CAPN21	2.97837224177664e-121	0.374769112696611	0.295	0.05	5.57998039496853e-117	Cytotoxic NK/T cells	CAPN2
ETS11	1.10362428512433e-120	0.520502429124677	0.439	0.103	2.06764009818042e-116	Cytotoxic NK/T cells	ETS1
JUNB2	1.98483333982242e-118	1.57454373836418	0.916	0.588	3.7185852621573e-114	Cytotoxic NK/T cells	JUNB
CD482	1.73626230836099e-114	0.569989649238331	0.525	0.149	3.25288743471432e-110	Cytotoxic NK/T cells	CD48
ITGB7	1.93003855776411e-114	0.359139309868922	0.259	0.041	3.61592723797105e-110	Cytotoxic NK/T cells	ITGB7
ITGAL	3.34687820977074e-112	0.30458430574687	0.251	0.039	6.27037632600549e-108	Cytotoxic NK/T cells	ITGAL
EVL1	6.21510403680067e-112	0.889827131281704	0.808	0.386	1.16439974129461e-107	Cytotoxic NK/T cells	EVL
TMSB4X3	1.42380398090427e-107	0.79292656789837	1	0.998	2.66749675822415e-103	Cytotoxic NK/T cells	TMSB4X
CD442	1.82711544192951e-102	0.662400021887333	0.544	0.174	3.42310078045493e-98	Cytotoxic NK/T cells	CD44
CD8B1	1.25215986502278e-101	0.547254389041883	0.285	0.054	2.34592150712017e-97	Cytotoxic NK/T cells	CD8B
TRAF3IP31	5.05438774565684e-100	0.611757252831435	0.536	0.173	9.46939544148808e-96	Cytotoxic NK/T cells	TRAF3IP3
PPP2R5C	1.16928834436351e-98	0.778472463189825	0.612	0.24	2.19066171316504e-94	Cytotoxic NK/T cells	PPP2R5C
ZNF3311	1.21363176277119e-95	0.488274225299293	0.333	0.076	2.27373910755183e-91	Cytotoxic NK/T cells	ZNF331
S100A62	1.04601819168908e-94	0.540345294271019	0.766	0.351	1.9597150821295e-90	Cytotoxic NK/T cells	S100A6
CORO1A3	4.00747661721108e-94	1.01553077278689	0.852	0.514	7.50800744234495e-90	Cytotoxic NK/T cells	CORO1A
BTG12	9.41610242052576e-91	0.950880756938361	0.926	0.662	1.7641067884855e-86	Cytotoxic NK/T cells	BTG1
FLNA1	2.49585550609357e-88	0.401832894928166	0.327	0.077	4.67598529066631e-84	Cytotoxic NK/T cells	FLNA
EMP32	1.79045689876591e-86	0.678495393312049	0.707	0.318	3.35442099983792e-82	Cytotoxic NK/T cells	EMP3
EML4	1.91552869193845e-85	0.352538356826761	0.27	0.056	3.58874300434669e-81	Cytotoxic NK/T cells	EML4
PFN12	1.99603407629263e-85	0.929967603801801	0.989	0.89	3.73956984193424e-81	Cytotoxic NK/T cells	PFN1
HLA-C1	9.78677080595384e-85	0.814536190239641	1	0.875	1.83355151049545e-80	Cytotoxic NK/T cells	HLA-C
S100A111	1.84698680562855e-84	0.314951989830478	0.342	0.081	3.46032978034508e-80	Cytotoxic NK/T cells	S100A11
SLC9A3R1	5.66562243148355e-78	0.427811525520857	0.382	0.111	1.06145436253844e-73	Cytotoxic NK/T cells	SLC9A3R1
CRIP12	5.76625530766258e-78	0.880026691280909	0.622	0.27	1.08030793189058e-73	Cytotoxic NK/T cells	CRIP1
COTL12	1.50875422361729e-77	0.890827558520517	0.498	0.178	2.82665103794699e-73	Cytotoxic NK/T cells	COTL1
CMC1	6.23281854241282e-77	0.947558063742664	0.346	0.1	1.16771855392104e-72	Cytotoxic NK/T cells	CMC1
ANXA6	9.74185618526878e-75	0.524025028980893	0.464	0.163	1.82513675631011e-70	Cytotoxic NK/T cells	ANXA6
ZFP361	8.75113180397091e-73	0.823947773322337	0.715	0.367	1.63952454347395e-68	Cytotoxic NK/T cells	ZFP36
ITM2A1	5.06559237606932e-72	0.584874016198792	0.407	0.13	9.49038731656587e-68	Cytotoxic NK/T cells	ITM2A
HLA-E3	1.57257017968316e-71	0.738609052612715	0.949	0.738	2.9462102316364e-67	Cytotoxic NK/T cells	HLA-E
MT2A1	2.09760206186786e-71	0.692822942461086	0.447	0.157	3.92985746290943e-67	Cytotoxic NK/T cells	MT2A
LY6E2	6.53334802071067e-69	0.808352891991189	0.719	0.39	1.22402275168014e-64	Cytotoxic NK/T cells	LY6E
LINC008611	1.88490170364473e-68	0.29706022811115	0.27	0.064	3.5313633417784e-64	Cytotoxic NK/T cells	LINC00861
DENND2D	1.59706864138149e-63	0.356492490515162	0.291	0.079	2.99210809962822e-59	Cytotoxic NK/T cells	DENND2D
FKBP11	4.81732379234784e-63	0.311428098146824	0.272	0.07	9.02525612496368e-59	Cytotoxic NK/T cells	FKBP11
CFLAR	6.88494457180428e-63	0.395905397187782	0.354	0.112	1.28989436552753e-58	Cytotoxic NK/T cells	CFLAR
RPS294	8.36192482691572e-61	0.521726550957157	1	0.988	1.56660661632266e-56	Cytotoxic NK/T cells	RPS29
CD692	6.04119699556725e-60	0.861739754932191	0.757	0.456	1.13181825711952e-55	Cytotoxic NK/T cells	CD69
ZAP70	1.84735369021213e-59	0.374054969683154	0.34	0.107	3.46101713861242e-55	Cytotoxic NK/T cells	ZAP70
RAC2	2.51449122366842e-59	0.697548385392013	0.717	0.42	4.71089930754278e-55	Cytotoxic NK/T cells	RAC2
RPS272	2.40134588972744e-58	0.47440520177113	1	0.999	4.49892152440437e-54	Cytotoxic NK/T cells	RPS27
GIMAP41	4.73263486809334e-56	0.509466169819106	0.485	0.203	8.86659142537286e-52	Cytotoxic NK/T cells	GIMAP4
IDS	5.89332592641604e-56	0.36360331700925	0.333	0.108	1.10411461231405e-51	Cytotoxic NK/T cells	IDS
LEPROTL11	3.79549751574811e-55	0.4983498789679	0.523	0.233	7.11086459575408e-51	Cytotoxic NK/T cells	LEPROTL1
ABHD17A	5.15627599660586e-55	0.310884445784867	0.285	0.083	9.66028307964108e-51	Cytotoxic NK/T cells	ABHD17A
CLEC2D2	2.41033962190092e-53	0.468369709232707	0.504	0.219	4.51577128163138e-49	Cytotoxic NK/T cells	CLEC2D
DHRS71	1.13627388820093e-52	0.298241616215899	0.293	0.089	2.12880912954444e-48	Cytotoxic NK/T cells	DHRS7
CYTIP1	1.14965705201751e-52	0.338992155464945	0.344	0.116	2.1538824869548e-48	Cytotoxic NK/T cells	CYTIP
CLEC2B	7.68571815946251e-52	0.429293075858291	0.359	0.13	1.4399192971753e-47	Cytotoxic NK/T cells	CLEC2B
CHST12	1.41821287146382e-51	0.339962778044182	0.285	0.087	2.65702181468746e-47	Cytotoxic NK/T cells	CHST12
IFITM21	8.587708128247e-51	0.695205341534693	0.709	0.434	1.60890711782708e-46	Cytotoxic NK/T cells	IFITM2
C12orf75	5.64037442217571e-48	0.428897764160806	0.403	0.16	1.05672414799462e-43	Cytotoxic NK/T cells	C12orf75
ANXA21	3.3932174556462e-47	0.363521101778568	0.329	0.113	6.35719290315315e-43	Cytotoxic NK/T cells	ANXA2
RP11-51J9.51	3.55866137212222e-47	0.327413644105677	0.316	0.107	6.66715208067098e-43	Cytotoxic NK/T cells	RP11-51J9.5
LIMD22	1.19501276792118e-46	0.551575290133553	0.7	0.416	2.23885642070033e-42	Cytotoxic NK/T cells	LIMD2
SAMHD11	1.51912767439716e-46	0.260054465388692	0.274	0.084	2.84608569798308e-42	Cytotoxic NK/T cells	SAMHD1
CALM11	7.53767367668296e-46	0.594867700024671	0.848	0.617	1.41218316332655e-41	Cytotoxic NK/T cells	CALM1
SARAF1	8.04627066495743e-45	0.536604220923096	0.791	0.537	1.50746880907977e-40	Cytotoxic NK/T cells	SARAF
CH17-189H20.1	1.05154178906598e-44	0.253229446512893	0.255	0.078	1.97006354181512e-40	Cytotoxic NK/T cells	CH17-189H20.1
RPL213	1.92291400437016e-44	0.390899592711556	1	0.996	3.60257938718749e-40	Cytotoxic NK/T cells	RPL21
ZFP36L22	2.20029500024067e-44	0.712610540201889	0.867	0.658	4.1222526829509e-40	Cytotoxic NK/T cells	ZFP36L2
ITM2B2	3.2574831544269e-44	0.534897487897147	0.873	0.676	6.10289468981879e-40	Cytotoxic NK/T cells	ITM2B
EIF11	3.94927986742047e-44	0.441270128984588	0.998	0.98	7.39897583161224e-40	Cytotoxic NK/T cells	EIF1
AES1	5.57213691511941e-44	0.594102430560306	0.69	0.434	1.04393985104762e-39	Cytotoxic NK/T cells	AES
LPXN	6.12483547991459e-44	0.266405089061882	0.255	0.079	1.147487927162e-39	Cytotoxic NK/T cells	LPXN
ID21	4.47938440248789e-43	0.758904160070373	0.639	0.384	8.39212667806106e-39	Cytotoxic NK/T cells	ID2
RNF125	2.13308375254263e-41	0.255658239308454	0.255	0.082	3.99633241038861e-37	Cytotoxic NK/T cells	RNF125
ICAM31	5.31609365512506e-41	0.417546710253232	0.462	0.218	9.9597014628768e-37	Cytotoxic NK/T cells	ICAM3
PTPN7	5.52650697600387e-40	0.269519554979752	0.257	0.085	1.03539108195432e-35	Cytotoxic NK/T cells	PTPN7
AC090498.14	1.95026461480346e-38	0.510503270770367	0.945	0.779	3.65382075583428e-34	Cytotoxic NK/T cells	AC090498.1
WIPF1	8.17190127083019e-38	0.391969895043226	0.473	0.234	1.53100570309004e-33	Cytotoxic NK/T cells	WIPF1
TUBA4A	1.31481909495726e-37	0.353443181705041	0.34	0.138	2.46331357440242e-33	Cytotoxic NK/T cells	TUBA4A
MALAT11	5.91542366702127e-37	0.505549478824507	1	0.998	1.10825462401644e-32	Cytotoxic NK/T cells	MALAT1
TYROBP1	8.98066649018022e-37	0.410203790007518	0.264	0.092	1.68252786693526e-32	Cytotoxic NK/T cells	TYROBP
MCL11	1.25005178414719e-36	0.366400046839486	0.456	0.218	2.34197201759976e-32	Cytotoxic NK/T cells	MCL1
GIMAP71	1.94310185988949e-36	0.327357659064846	0.329	0.132	3.64040133450296e-32	Cytotoxic NK/T cells	GIMAP7
APMAP	2.31890966653173e-36	0.372025856696942	0.293	0.113	4.34447726024719e-32	Cytotoxic NK/T cells	APMAP
ACTB2	4.7942749378005e-36	0.617666647814003	1	0.98	8.98207409596923e-32	Cytotoxic NK/T cells	ACTB
CIB12	1.22858945009104e-35	0.359823185119101	0.441	0.214	2.30176233474556e-31	Cytotoxic NK/T cells	CIB1
C10orf541	6.54764725568258e-35	0.271753787418042	0.333	0.135	1.22670171335213e-30	Cytotoxic NK/T cells	C10orf54
AAK11	7.78467185808837e-35	0.298895286751805	0.34	0.141	1.45845827261286e-30	Cytotoxic NK/T cells	AAK1
CNN2	1.45028777278007e-34	0.415656056726231	0.437	0.215	2.71711414230346e-30	Cytotoxic NK/T cells	CNN2
CDC42SE21	2.70716563084665e-34	0.361830896333566	0.466	0.234	5.07187480939119e-30	Cytotoxic NK/T cells	CDC42SE2
LCP11	5.04220821690228e-34	0.470846291982133	0.532	0.299	9.44657709436642e-30	Cytotoxic NK/T cells	LCP1
RPL414	8.92619987722459e-34	0.362883522260851	1	0.994	1.67232354699803e-29	Cytotoxic NK/T cells	RPL41
TCF71	6.39262576599946e-33	0.31576256489799	0.295	0.118	1.19765843726e-28	Cytotoxic NK/T cells	TCF7
GRK6	1.00985050173415e-32	0.301376415785142	0.34	0.148	1.89195491499894e-28	Cytotoxic NK/T cells	GRK6
CASP4	1.37039555647316e-32	0.279690387263337	0.314	0.13	2.56743607505246e-28	Cytotoxic NK/T cells	CASP4
C9orf142	9.88396220717627e-32	0.310223283888271	0.371	0.17	1.85176031951447e-27	Cytotoxic NK/T cells	C9orf142
TAGLN22	1.85739781050892e-31	0.432057157585974	0.589	0.346	3.47983479798845e-27	Cytotoxic NK/T cells	TAGLN2
RPL23A3	2.30435449228758e-31	0.388170678902696	0.998	0.948	4.31720814130078e-27	Cytotoxic NK/T cells	RPL23A
RPL344	2.54827679544616e-31	0.34663103577657	1	0.99	4.77419657626838e-27	Cytotoxic NK/T cells	RPL34
APOBEC3G	2.61891236562624e-31	0.316448508802062	0.278	0.112	4.90653231700076e-27	Cytotoxic NK/T cells	APOBEC3G
RPS264	2.98723360626865e-31	0.485927444691875	0.96	0.838	5.59658216134432e-27	Cytotoxic NK/T cells	RPS26
RPL124	5.08064503144012e-31	0.354693419535882	0.998	0.951	9.51858846640306e-27	Cytotoxic NK/T cells	RPL12
DSTN	8.59299251566479e-31	0.311009775262847	0.346	0.155	1.6098971478098e-26	Cytotoxic NK/T cells	DSTN
ACAP11	1.11213508949573e-30	0.392667489271383	0.527	0.298	2.08358509017024e-26	Cytotoxic NK/T cells	ACAP1
ARPC23	2.18101681563183e-30	0.565666996274346	0.8	0.62	4.08613500408623e-26	Cytotoxic NK/T cells	ARPC2
DUSP13	1.06167793854153e-29	0.531828472794217	0.916	0.774	1.98905361785755e-25	Cytotoxic NK/T cells	DUSP1
RPL364	1.41747371944028e-29	0.315821421572315	1	0.969	2.65563701337136e-25	Cytotoxic NK/T cells	RPL36
RPS184	1.70998511664282e-29	0.317128769169963	1	0.994	3.20365711603033e-25	Cytotoxic NK/T cells	RPS18
RPS143	1.74420470261735e-29	0.323102948068029	1	0.99	3.26776751035361e-25	Cytotoxic NK/T cells	RPS14
ARHGEF11	1.86937630475478e-29	0.354072566587634	0.441	0.231	3.50227650695808e-25	Cytotoxic NK/T cells	ARHGEF1
JAK1	2.68192265656707e-29	0.370905007742739	0.432	0.227	5.02458209707841e-25	Cytotoxic NK/T cells	JAK1
MBP	5.9067878089255e-29	0.313441584985789	0.302	0.132	1.10663669600219e-24	Cytotoxic NK/T cells	MBP
DDX52	1.37380735870038e-28	0.402773102061219	0.979	0.887	2.57382808652516e-24	Cytotoxic NK/T cells	DDX5
BTN3A2	1.56899290030906e-28	0.254895321236333	0.293	0.125	2.93950819872903e-24	Cytotoxic NK/T cells	BTN3A2
